timestamp,source_ip,destination_ip,port,protocol,packet_count,duration,failed_attempts,label,source_ip_encoded,destination_ip_encoded,protocol_ICMP,protocol_TCP,protocol_UDP,port_scaled,packet_count_scaled,duration_scaled,failed_attempts_scaled,source_ip_encoded_scaled,destination_ip_encoded_scaled,hour,minute,is_business_hours,connection_frequency,unique_destination_count,unique_port_count,port_usage_count,avg_session_duration_by_ip,failed_attempts_by_ip,packets_per_second,anomaly_score,ml_prediction,ml_anomaly,detection_method
2026-04-01 17:14:00,10.0.0.29,172.16.0.8,443,ICMP,36.0,0.392,0,normal,167772189,2886729736,1,0,0,-0.2435136816564985,-0.27342005006044484,-1.209682805175878,-0.2889291708050942,-0.30124833407107715,-1.4354426416720123,17,14,1,5,5,3,3,5.7172,0,91.6030534351145,-0.03277699644491261,-1,True,machine_learning
2026-04-01 17:26:00,203.0.113.19,172.16.0.34,25,TCP,1623.1199999999972,0.834,47,attack,3405803795,2886729762,0,1,0,-0.4406307266421534,4.995091411498493,-1.1067505338218875,4.054063994040572,3.319522668240195,-0.3014638959209065,17,26,1,5,4,3,2,0.567,185,1943.8562874251463,-0.09500067747251983,-1,True,machine_learning
2026-04-01 17:37:00,203.0.113.10,172.16.0.29,3389,TCP,1466.0,1.017,14,attack,3405803786,2886729757,0,1,0,1.145737070802208,4.473524976169011,-1.0641337789400318,1.0047283676595724,3.3195226581763837,-0.519536731642273,17,37,1,9,8,6,2,0.66922,306,1440.07858546169,-0.12497802782857126,-1,True,machine_learning
2026-04-01 17:53:00,203.0.113.18,172.16.0.28,23,TCP,1495.0,0.25,38,attack,3405803794,2886729756,0,1,0,-0.44157387039806567,4.569791693484154,-1.2427515439366623,3.2224270050275723,3.3195226671219937,-0.5631512987865464,17,53,1,10,9,7,2,0.700096,292,5956.175298804781,-0.127836342065899,-1,True,machine_learning
2026-04-01 18:01:00,203.0.113.21,172.16.0.62,4444,TCP,693.0,0.17298,23,attack,3405803797,2886729790,0,1,0,1.6432454020459064,1.9075190284239973,-1.260687841537758,1.8363653566725724,3.3195226704765974,0.919743984118746,18,1,1,8,8,5,1,0.5983700000000001,281,3983.21646166226,-0.13031717694805478,-1,True,machine_learning
2026-04-01 18:04:00,10.0.0.86,172.16.0.61,3306,TCP,34.0,1.986,1,normal,167772246,2886729789,0,1,0,1.1065966049318507,-0.2800591340132133,-0.8384745686639755,-0.1965250609147609,-0.3012482703336057,0.8761294169744728,18,4,1,10,10,6,1,5.1369,3,17.111222949169605,-0.02174290300962123,-1,True,machine_learning
2026-04-01 18:08:00,203.0.113.33,172.16.0.53,21,TCP,1611.0,1.113,43,attack,3405803809,2886729781,0,1,0,-0.4425170141539779,4.954858562744725,-1.0417774485102058,3.684447554479239,3.3195226838950123,0.5272128798202863,18,8,1,7,6,5,1,0.70714,200,1446.1400359066429,-0.1068252007894186,-1,True,machine_learning
2026-04-01 18:11:00,203.0.113.12,172.16.0.25,23,TCP,1388.0,0.17298,56,attack,3405803788,2886729753,0,1,0,-0.44157387039806567,4.21460070201104,-1.260687841537758,4.885700983053572,3.3195226604127863,-0.6939950002193662,18,11,1,9,9,4,2,0.4834355555555556,377,7977.928497528452,-0.09696049505508342,-1,True,machine_learning
2026-04-01 18:14:00,10.0.0.139,172.16.0.21,22,ICMP,23.0,2.056,0,normal,167772299,2886729749,1,0,0,-0.44204544227602177,-0.3165740957534399,-0.8221730777255607,-0.2889291708050942,-0.30124821106893923,-0.8684532687964595,18,14,1,5,5,4,1,4.1888,1,11.18133203694701,-0.0004908681528732473,-1,True,machine_learning
2026-04-01 18:25:00,10.0.0.77,172.16.0.12,22,ICMP,31.0,4.785,0,normal,167772237,2886729740,1,0,0,-0.44204544227602177,-0.290017759942366,-0.18664780956936117,-0.2889291708050942,-0.30124828039741697,-1.2609843730949193,18,25,1,7,7,6,1,5.350857142857143,2,6.477225240284161,-0.0018459677032113264,-1,True,machine_learning
2026-04-01 18:26:00,10.0.0.104,172.16.0.27,53,ICMP,40.0,2.771,0,normal,167772264,2886729755,1,0,0,-0.42742671405938226,-0.2601418821549079,-0.6556649917117525,-0.2889291708050942,-0.3012482502059831,-0.6067658659308196,18,26,1,13,13,6,2,7.351097692307691,1,14.430014430014431,-0.03976571822273722,-1,True,machine_learning
2026-04-01 18:28:00,203.0.113.17,172.16.0.50,4444,TCP,1218.0,0.331,55,attack,3405803793,2886729778,0,1,0,1.6432454020459064,3.6502785660257207,-1.2238883901364965,4.793296873163239,3.319522666003792,0.3963691783874664,18,28,1,8,8,5,1,0.702875,245,3668.6746987951806,-0.11732558221502332,-1,True,machine_learning
2026-04-01 18:29:00,203.0.113.32,172.16.0.55,3389,TCP,973.0,0.921,42,attack,3405803808,2886729783,0,1,0,1.145737070802208,2.836990781811583,-1.0864901093698576,3.5920434445889056,3.319522682776811,0.6144420141088329,18,29,1,11,10,5,2,0.6670872727272728,320,1055.3145336225596,-0.13064339068308461,-1,True,machine_learning
2026-04-01 18:30:00,203.0.113.11,172.16.0.46,21,TCP,968.0,0.226,26,attack,3405803787,2886729774,0,1,0,-0.4425170141539779,2.820393071929662,-1.2483406265441188,2.1135776863435725,3.319522659294585,0.22191090981037317,18,30,1,6,5,6,1,0.6531666666666667,244,4264.31718061674,-0.11533175808054263,-1,True,machine_learning
2026-04-01 18:32:00,203.0.113.19,172.16.0.50,25,TCP,1312.0,0.24,17,attack,3405803795,2886729778,0,1,0,-0.4406307266421534,3.962315511805839,-1.2450803283564358,1.2819406973305725,3.319522668240195,0.3963691783874664,18,32,1,5,4,3,2,0.567,185,5443.983402489626,-0.09802577114502709,-1,True,machine_learning
2026-04-01 18:33:00,10.0.0.124,172.16.0.7,443,ICMP,24.0,1.365,0,normal,167772284,2886729735,1,0,0,-0.2435136816564985,-0.3132545537770557,-0.9830920811319124,-0.2889291708050942,-0.30124822784195804,-1.4790572088162857,18,33,1,1,1,1,1,1.365,0,17.56954612005857,-0.06703565321116145,-1,True,machine_learning
2026-04-01 18:38:00,203.0.113.17,172.16.0.36,6667,UDP,608.0,0.975,46,attack,3405803793,2886729764,0,0,1,2.691549686742344,1.6253579604313375,-1.0739146735030807,3.961659884150239,3.319522666003792,-0.21423476163235985,18,38,1,8,8,5,1,0.702875,245,622.9508196721312,-0.13843891702317812,-1,True,machine_learning
2026-04-01 18:43:00,10.0.0.104,172.16.0.36,443,TCP,46.0,2.116,0,normal,167772264,2886729764,0,1,0,-0.2435136816564985,-0.2402246302966025,-0.8082003712069195,-0.2889291708050942,-0.3012482502059831,-0.21423476163235985,18,43,1,13,13,6,5,7.351097692307691,1,21.72886159659896,-0.007674837683219304,-1,True,machine_learning
2026-04-01 18:46:00,203.0.113.23,172.16.0.62,21,TCP,1082.0,1.031,56,attack,3405803799,2886729790,0,1,0,-0.4425170141539779,3.1988208572374646,-1.0608734807523488,4.885700983053572,3.319522672713,0.919743984118746,18,46,1,8,8,4,2,0.783875,286,1048.449612403101,-0.10178249229763481,-1,True,machine_learning
2026-04-01 18:51:00,203.0.113.14,172.16.0.45,6667,TCP,986.0,0.369,56,attack,3405803790,2886729773,0,1,0,2.691549686742344,2.8801448275045782,-1.2150390093413572,4.885700983053572,3.3195226626491885,0.17829634266609987,18,51,1,8,8,5,1,0.53687,309,2664.864864864865,-0.1290644212900568,-1,True,machine_learning
2026-04-01 18:56:00,10.0.1.50,172.16.0.44,443,ICMP,35.0,20.154269999999993,1,normal,167772466,2886729772,1,0,0,-0.2435136816564985,-0.2767395920368291,3.392523842359927,-0.1965250609147609,-0.3012480243293298,0.13468177552182659,18,56,1,5,5,2,4,9.896454,3,1.7365185383276935,-0.09302925475364798,-1,True,machine_learning
2026-04-01 19:05:00,203.0.113.13,172.16.0.43,23,TCP,522.0,1.015,42,attack,3405803789,2886729771,0,1,0,-0.44157387039806567,1.3398773504622934,-1.0645995358239864,3.5920434445889056,3.3195226615309874,0.09106720837755326,19,5,0,10,10,5,2,0.9763999999999999,306,513.7795275590552,-0.11341796179368002,-1,True,machine_learning
2026-04-01 19:26:00,203.0.113.27,172.16.0.48,3389,TCP,899.0,0.942,49,attack,3405803803,2886729776,0,1,0,1.145737070802208,2.59134467555915,-1.0815996620883332,4.238872213821239,3.319522677185805,0.3091400440989198,19,26,0,4,4,4,1,0.79475,203,953.3404029692472,-0.12090118854753684,-1,True,machine_learning
2026-04-01 19:27:00,203.0.113.17,172.16.0.16,25,TCP,1556.0,0.43,12,attack,3405803793,2886729744,0,1,0,-0.4406307266421534,4.772283754043592,-1.2008334243807386,0.8199201478789058,3.319522666003792,-1.086526104517826,19,27,0,8,8,5,1,0.702875,245,3610.2088167053366,-0.10658046093667806,-1,True,machine_learning
2026-04-01 19:28:00,203.0.113.12,172.16.0.35,25,TCP,1623.1199999999972,0.184,49,attack,3405803788,2886729763,0,1,0,-0.4406307266421534,4.995091411498493,-1.2581215211071677,4.238872213821239,3.3195226604127863,-0.2578493287766332,19,28,0,9,9,4,1,0.4834355555555556,377,8773.621621621607,-0.1052948788246455,-1,True,machine_learning
2026-04-01 19:41:00,203.0.113.11,172.16.0.4,3389,TCP,370.0,1.057,56,attack,3405803787,2886729732,0,1,0,1.145737070802208,0.8353069700518896,-1.0548186412609373,4.885700983053572,3.319522659294585,-1.6099009102491055,19,41,0,6,5,6,1,0.6531666666666667,244,349.71644612476376,-0.1350608578586151,-1,True,machine_learning
2026-04-01 19:47:00,203.0.113.20,172.16.0.76,23,TCP,1623.0,0.874,32,attack,3405803796,2886729804,0,1,0,-0.44157387039806567,4.994693066461336,-1.0974353961427934,2.6680023456855726,3.3195226693583963,1.5303479241385722,19,47,0,6,6,5,2,0.5741666666666667,236,1854.857142857143,-0.11583730532692083,-1,True,machine_learning
2026-04-01 19:48:00,10.0.0.239,172.16.0.78,443,TCP,28.0,11.924,1,normal,167772399,2886729806,0,1,0,-0.2435136816564985,-0.2999763858715187,1.47587138770697,-0.1965250609147609,-0.3012480992488138,1.617577058427119,19,48,0,5,5,3,2,10.9802,3,2.348008385744235,-0.010978761878274734,-1,True,machine_learning
2026-04-01 19:49:00,203.0.113.20,172.16.0.15,5900,TCP,1232.0,0.394,19,attack,3405803796,2886729743,0,1,0,2.3298540563500056,3.6967521536951,-1.2092170482919233,1.4667489171112391,3.3195226693583963,-1.1301406716620992,19,49,0,6,6,5,1,0.5741666666666667,236,3118.987341772152,-0.12819243252816748,-1,True,machine_learning
2026-04-01 19:53:00,203.0.113.13,172.16.0.27,25,TCP,967.0,1.089,54,attack,3405803789,2886729755,0,1,0,-0.4406307266421534,2.8170735299532774,-1.047366531117662,4.700892763272906,3.3195226615309874,-0.6067658659308196,19,53,0,10,10,5,3,0.9763999999999999,306,887.1559633027524,-0.11859852232147305,-1,True,machine_learning
2026-04-01 19:59:00,203.0.113.13,172.16.0.62,4444,ICMP,775.0,0.813,35,attack,3405803789,2886729790,1,0,0,1.6432454020459064,2.1797214704875043,-1.111640981103412,2.9452146753565724,3.3195226615309874,0.919743984118746,19,59,0,10,10,5,2,0.9763999999999999,306,952.0884520884522,-0.16627540043616074,-1,True,machine_learning
2026-04-01 20:06:00,203.0.113.25,172.16.0.14,5900,TCP,933.0,0.19,28,attack,3405803801,2886729742,0,1,0,2.3298540563500056,2.704209102756214,-1.2567242504553033,2.2983859061242393,3.3195226749494022,-1.1737552388063726,20,6,0,2,2,2,1,0.36850000000000005,75,4884.8167539267015,-0.15439517671619518,-1,True,machine_learning
2026-04-01 20:11:00,10.0.1.74,172.16.0.80,443,UDP,56.0,9.671,1,normal,167772490,2886729808,0,0,1,-0.2435136816564985,-0.20702921053276016,0.951196257931991,-0.1965250609147609,-0.3012479974924997,1.7048061927156655,20,11,0,7,7,4,2,7.153714285714286,2,5.789909015715468,-0.004812303691764885,-1,True,machine_learning
2026-04-01 20:13:00,203.0.113.16,172.16.0.19,23,TCP,753.0,0.209,56,attack,3405803792,2886729747,0,1,0,-0.44157387039806567,2.1066915470070513,-1.2522995600577338,4.885700983053572,3.319522664885591,-0.9556824030850061,20,13,0,5,5,3,3,0.47939999999999994,207,3585.714285714286,-0.10580883076115244,-1,True,machine_learning
2026-04-01 20:17:00,203.0.113.15,172.16.0.21,23,UDP,434.0,0.211,49,attack,3405803791,2886729749,0,0,1,-0.44157387039806567,1.0477576565404807,-1.251833803173779,4.238872213821239,3.31952266376739,-0.8684532687964595,20,17,0,11,10,6,3,0.6446363636363637,431,2047.1698113207547,-0.14320380198484461,-1,True,machine_learning
2026-04-01 20:22:00,203.0.113.12,172.16.0.61,5900,TCP,522.0,0.17298,9,attack,3405803788,2886729789,0,1,0,2.3298540563500056,1.3398773504622934,-1.260687841537758,0.5427078182079058,3.3195226604127863,0.8761294169744728,20,22,0,9,9,4,3,0.4834355555555556,377,3000.344867226118,-0.12993021587673692,-1,True,machine_learning
2026-04-01 20:23:00,203.0.113.25,172.16.0.80,21,TCP,1143.0,0.547,47,attack,3405803801,2886729808,0,1,0,-0.4425170141539779,3.401312917796903,-1.173586646669388,4.054063994040572,3.3195226749494022,1.7048061927156655,20,23,0,2,2,2,1,0.36850000000000005,75,2085.7664233576643,-0.13646884780098445,-1,True,machine_learning
2026-04-01 20:26:00,10.0.0.46,172.16.0.10,8080,TCP,24.0,2.519,1,normal,167772206,2886729738,0,1,0,3.3578807502943304,-0.3132545537770557,-0.7143503590900456,-0.1965250609147609,-0.30124831506165584,-1.3482135073834658,20,26,0,9,9,5,1,5.292222222222223,2,9.523809523809524,-0.02354009233914245,-1,True,machine_learning
2026-04-01 20:28:00,10.0.0.66,172.16.0.28,443,TCP,45.0,0.428,0,normal,167772226,2886729756,0,1,0,-0.2435136816564985,-0.24354417227298672,-1.2012991812646931,-0.2889291708050942,-0.30124829269763076,-0.5631512987865464,20,28,0,9,9,3,4,3.9817777777777774,1,104.8951048951049,-0.0020519166160790636,-1,True,machine_learning
2026-04-01 20:30:00,10.0.1.91,172.16.0.59,8080,UDP,27.0,2.812,0,normal,167772507,2886729787,0,0,1,3.3578807502943304,-0.30329592784790294,-0.6461169755906809,-0.2889291708050942,-0.3012479784830784,0.7889002826859262,20,30,0,10,10,5,1,4.8556,1,9.598293636686812,-0.02282594353838685,-1,True,machine_learning
2026-04-01 20:35:00,203.0.113.23,172.16.0.18,6667,TCP,1515.0,1.091,22,attack,3405803799,2886729746,0,1,0,2.691549686742344,4.636182533011838,-1.0469007742337073,1.7439612467822392,3.319522672713,-0.9992969702292793,20,35,0,8,8,4,2,0.783875,286,1387.3626373626375,-0.12400422542694,-1,True,machine_learning
2026-04-01 20:45:00,10.0.1.159,172.16.0.79,443,TCP,42.0,2.22,1,normal,167772575,2886729807,0,1,0,-0.2435136816564985,-0.25350279820213945,-0.7839810132412746,-0.1965250609147609,-0.3012479024453931,1.6611916255713923,20,45,0,9,8,5,3,5.119555555555555,3,18.91040072039622,-0.0020750451377816725,-1,True,machine_learning
2026-04-01 20:47:00,10.0.0.196,172.16.0.79,443,ICMP,30.0,0.943,0,normal,167772356,2886729807,1,0,0,-0.2435136816564985,-0.29333730191875024,-1.0813667836463559,-0.2889291708050942,-0.3012481473314677,1.6611916255713923,20,47,0,8,8,4,4,5.6825,0,31.779661016949156,-0.02995287326191509,-1,True,machine_learning
2026-04-01 20:52:00,203.0.113.30,172.16.0.77,21,TCP,1623.1199999999972,1.002,44,attack,3405803806,2886729805,0,1,0,-0.4425170141539779,4.995091411498493,-1.067626955569692,3.776851664369572,3.3195226805404086,1.5739624912828456,20,52,0,9,8,7,2,0.589,280,1618.2652043868368,-0.13026671990395455,-1,True,machine_learning
2026-04-01 20:57:00,203.0.113.29,172.16.0.45,21,TCP,1479.0,0.536,46,attack,3405803805,2886729773,0,1,0,-0.4425170141539779,4.516679021862005,-1.1761483095311391,3.961659884150239,3.3195226794222075,0.17829634266609987,20,57,0,11,11,7,2,0.38517454545454544,432,2754.189944134078,-0.1400129195615325,-1,True,machine_learning
2026-04-01 20:58:00,203.0.113.23,172.16.0.8,3389,TCP,356.0,0.386,46,attack,3405803799,2886729736,0,1,0,1.145737070802208,0.7888333823825103,-1.211080075827742,3.961659884150239,3.319522672713,-1.4354426416720123,20,58,0,8,8,4,3,0.783875,286,919.8966408268734,-0.1295936433121031,-1,True,machine_learning
2026-04-01 21:00:00,10.0.0.113,172.16.0.15,8080,UDP,31.0,1.194,0,normal,167772273,2886729743,0,0,1,3.3578807502943304,-0.290017759942366,-1.02291429471004,-0.2889291708050942,-0.30124824014217183,-1.1301406716620992,21,0,0,7,7,4,2,9.478181428571428,0,25.941422594142264,-0.031908137869075426,-1,True,machine_learning
2026-04-01 21:05:00,203.0.113.21,172.16.0.34,3389,UDP,377.0,0.765,54,attack,3405803797,2886729762,0,0,1,1.145737070802208,0.8585437638865793,-1.122819146318325,4.700892763272906,3.3195226704765974,-0.3014638959209065,21,5,0,8,8,5,2,0.5983700000000001,281,492.1671018276762,-0.1359132833607316,-1,True,machine_learning
2026-04-01 21:10:00,10.0.0.156,172.16.0.35,8080,TCP,36.0,3.782,1,normal,167772316,2886729763,0,1,0,3.3578807502943304,-0.27342005006044484,-0.4202248868726474,-0.1965250609147609,-0.3012481920595179,-0.2578493287766332,21,10,0,4,4,2,2,2.4410000000000003,2,9.516256938937351,-0.011196779257878098,-1,True,machine_learning
2026-04-01 21:18:00,203.0.113.24,172.16.0.79,5900,UDP,1623.1199999999972,0.655,56,attack,3405803800,2886729807,0,0,1,2.3298540563500056,4.995091411498493,-1.1484357749358338,4.885700983053572,3.319522673831201,1.6611916255713923,21,18,0,10,9,6,2,0.6437,423,2474.2682926829225,-0.1666094965840671,-1,True,machine_learning
2026-04-01 21:23:00,203.0.113.29,172.16.0.61,3389,TCP,305.0,0.806,22,attack,3405803805,2886729789,0,1,0,1.145737070802208,0.6195367415869143,-1.1132711301972533,1.7439612467822392,3.3195226794222075,0.8761294169744728,21,23,0,11,11,7,2,0.38517454545454544,432,377.9429987608426,-0.14640574997924238,-1,True,machine_learning
2026-04-01 21:27:00,10.0.0.100,172.16.0.3,53,ICMP,31.0,4.773,1,normal,167772260,2886729731,1,0,0,-0.42742671405938226,-0.290017759942366,-0.18944235087308953,-0.1965250609147609,-0.30124825467878813,-1.653515477393379,21,27,0,8,7,5,2,5.3495,2,6.4935064935064934,-0.013253671963681324,-1,True,machine_learning
2026-04-01 21:39:00,10.0.0.14,172.16.0.6,80,ICMP,41.0,4.625,0,normal,167772174,2886729734,1,0,0,-0.41469427335456727,-0.2568223401785237,-0.22390836028573788,-0.2889291708050942,-0.30124835084409596,-1.522671775960559,21,39,0,7,7,3,2,5.939285714285715,4,8.862948551664504,-0.007717483332770114,-1,True,machine_learning
2026-04-01 21:52:00,10.0.1.73,172.16.0.55,123,ICMP,36.0,8.037,0,normal,167772489,2886729783,1,0,0,-0.39441668260245444,-0.27342005006044484,0.5706728837409947,-0.2889291708050942,-0.30124799861070095,0.6144420141088329,21,52,0,10,9,5,1,7.0483,2,4.4787260512565314,-0.011420149589392525,-1,True,machine_learning
2026-04-01 21:55:00,203.0.113.15,172.16.0.7,25,TCP,1538.0,0.378,22,attack,3405803791,2886729735,0,1,0,-0.4406307266421534,4.712531998468676,-1.212943103363561,1.7439612467822392,3.31952266376739,-1.4790572088162857,21,55,0,11,10,6,1,0.6446363636363637,431,4058.047493403694,-0.140522962277565,-1,True,machine_learning
2026-04-01 21:58:00,10.0.0.190,172.16.0.51,443,TCP,36.0,3.373,1,normal,167772350,2886729779,0,1,0,-0.2435136816564985,-0.27342005006044484,-0.5154721696413852,-0.1965250609147609,-0.3012481540406753,0.4399837455317397,21,58,0,13,11,5,4,5.642846153846154,2,10.669828097213989,-0.0006354212563588479,-1,True,machine_learning
2026-04-01 22:01:00,203.0.113.14,172.16.0.2,25,TCP,1458.0,0.319,11,attack,3405803790,2886729730,0,1,0,-0.4406307266421534,4.446968640357937,-1.2266829314402248,0.7275160379885725,3.3195226626491885,-1.6971300445376523,22,1,0,8,8,5,3,0.53687,309,4556.25,-0.12527339234140455,-1,True,machine_learning
2026-04-01 22:03:00,10.0.1.118,172.16.0.16,22,TCP,43.0,20.154269999999993,1,normal,167772534,2886729744,0,1,0,-0.44204544227602177,-0.2501832562257552,3.392523842359927,-0.1965250609147609,-0.30124794829164453,-1.086526104517826,22,3,0,5,4,4,1,10.796853999999998,2,2.1334370613740234,-0.02996726582477638,-1,True,machine_learning
2026-04-01 22:06:00,10.0.1.31,172.16.0.28,80,UDP,38.0,1.938,0,normal,167772447,2886729756,0,0,1,-0.41469427335456727,-0.2667809661076764,-0.8496527338788885,-0.2889291708050942,-0.3012480455751536,-0.5631512987865464,22,6,0,4,3,1,4,3.3794999999999997,0,19.59773078906653,-0.00014369270968161985,-1,True,machine_learning
2026-04-01 22:10:00,203.0.113.24,172.16.0.72,21,TCP,407.0,0.668,27,attack,3405803800,2886729800,0,1,0,-0.4425170141539779,0.9581300231781062,-1.1454083551901282,2.205981796233906,3.319522673831201,1.355889655561479,22,10,0,10,9,6,4,0.6437,423,608.3707025411061,-0.13738886456541233,-1,True,machine_learning
2026-04-01 22:11:00,10.0.1.47,172.16.0.18,443,ICMP,40.0,4.31,0,normal,167772463,2886729746,1,0,0,-0.2435136816564985,-0.2601418821549079,-0.29726506950860454,-0.2889291708050942,-0.30124802768393355,-0.9992969702292793,22,11,0,7,6,2,3,8.19242857142857,2,9.278589654372535,-0.015435017832289732,-1,True,machine_learning
2026-04-01 22:26:00,10.0.1.105,172.16.0.62,443,ICMP,50.0,3.526,0,normal,167772521,2886729790,1,0,0,-0.2435136816564985,-0.22694646239106556,-0.47984176801885015,-0.2889291708050942,-0.30124796282826083,0.919743984118746,22,26,0,7,7,5,2,7.007895714285714,1,14.176353841791892,-0.006115001482999927,-1,True,machine_learning
2026-04-01 22:27:00,10.0.1.40,172.16.0.30,443,UDP,30.0,20.154269999999993,0,normal,167772456,2886729758,0,0,1,-0.2435136816564985,-0.29333730191875024,3.392523842359927,-0.2889291708050942,-0.3012480355113423,-0.4759221644979997,22,27,0,9,9,4,4,6.873141111111111,2,1.4884444614237373,-0.005723316417714952,-1,True,machine_learning
2026-04-01 22:31:00,10.0.0.166,172.16.0.5,80,UDP,41.0,16.177,0,normal,167772326,2886729733,0,0,1,-0.41469427335456727,-0.2568223401785237,2.466303401436657,-0.2889291708050942,-0.3012481808775054,-1.5662863431048324,22,31,0,8,8,3,5,8.82725,0,2.5343058474471505,-0.012762594067501798,-1,True,machine_learning
2026-04-01 22:35:00,10.0.0.210,172.16.0.58,80,TCP,28.0,0.233,0,normal,167772370,2886729786,0,1,0,-0.41469427335456727,-0.2999763858715187,-1.2467104774502773,-0.2889291708050942,-0.30124813167665015,0.7452857155416528,22,35,0,3,3,3,1,2.298,0,119.65811965811965,-0.015514313750023101,-1,True,machine_learning
2026-04-01 22:39:00,203.0.113.28,172.16.0.36,21,TCP,1623.1199999999972,1.043,19,attack,3405803804,2886729764,0,1,0,-0.4425170141539779,4.995091411498493,-1.0580789394486203,1.4667489171112391,3.3195226783040064,-0.21423476163235985,22,39,0,13,12,7,5,0.664076923076923,422,1554.7126436781584,-0.1490672119161568,-1,True,machine_learning
2026-04-01 22:43:00,203.0.113.26,172.16.0.50,5900,TCP,478.0,0.305,43,attack,3405803802,2886729778,0,1,0,2.3298540563500056,1.193817503501387,-1.2299432296279078,3.684447554479239,3.3195226760676038,0.3963691783874664,22,43,0,12,12,5,1,0.4252466666666666,451,1562.0915032679738,-0.1455379257577385,-1,True,machine_learning
2026-04-01 22:44:00,10.0.0.234,172.16.0.51,8080,UDP,39.0,1.834,0,normal,167772394,2886729779,0,0,1,3.3578807502943304,-0.26346142413129214,-0.8738720918445333,-0.2889291708050942,-0.30124810483982006,0.4399837455317397,22,44,0,9,8,4,1,6.230555555555556,3,21.25340599455041,-0.012688545425395992,-1,True,machine_learning
2026-04-01 22:48:00,10.0.1.150,172.16.0.19,443,TCP,23.0,6.151,1,normal,167772566,2886729747,0,1,0,-0.2435136816564985,-0.3165740957534399,0.13146414217170452,-0.1965250609147609,-0.3012479125092044,-0.9556824030850061,22,48,0,10,10,3,5,4.8711,1,3.7386215864759427,-0.008204486688305423,-1,True,machine_learning
2026-04-01 22:49:00,10.0.1.12,172.16.0.58,80,UDP,35.0,4.977,0,normal,167772428,2886729786,0,0,1,-0.41469427335456727,-0.2767395920368291,-0.14193514870970914,-0.2889291708050942,-0.30124806682097743,0.7452857155416528,22,49,0,10,10,6,5,5.2291,1,7.030936118923261,-0.004773742101203737,-1,True,machine_learning
2026-04-01 22:50:00,203.0.113.10,172.16.0.5,3389,UDP,1008.0,0.405,56,attack,3405803786,2886729733,0,0,1,1.145737070802208,2.9531747509850312,-1.2066553854301723,4.885700983053572,3.3195226581763837,-1.5662863431048324,22,50,0,9,8,6,2,0.66922,306,2482.758620689655,-0.14770174463436359,-1,True,machine_learning
2026-04-01 22:52:00,10.0.0.190,172.16.0.70,53,ICMP,33.0,6.534,0,normal,167772350,2886729798,1,0,0,-0.42742671405938226,-0.28337867598959754,0.22065658544903113,-0.2889291708050942,-0.3012481540406753,1.2686605212729325,22,52,0,13,11,5,2,5.642846153846154,2,5.049732211170619,-0.03142433015430224,-1,True,machine_learning
2026-04-01 22:54:00,203.0.113.24,172.16.0.51,21,TCP,318.0,0.959,56,attack,3405803800,2886729779,0,1,0,-0.4425170141539779,0.6626907872799094,-1.0776407285747183,4.885700983053572,3.319522673831201,0.4399837455317397,22,54,0,10,9,6,4,0.6437,423,331.25,-0.13289416956031397,-1,True,machine_learning
2026-04-01 22:57:00,10.0.1.62,172.16.0.21,8080,UDP,44.0,2.447,0,normal,167772478,2886729749,0,0,1,3.3578807502943304,-0.24686371424937098,-0.7311176069124152,-0.2889291708050942,-0.30124801091091474,-0.8684532687964595,22,57,0,6,5,3,2,6.280166666666666,1,17.973856209150327,-0.0023489292864714573,-1,True,machine_learning
2026-04-01 23:08:00,10.0.1.120,172.16.0.13,3306,ICMP,40.0,6.687,0,normal,167772536,2886729741,1,0,0,1.1065966049318507,-0.2601418821549079,0.25628698707156644,-0.2889291708050942,-0.301247946055242,-1.217369805950646,23,8,0,7,6,5,1,5.333857142857143,0,5.980861244019138,-0.02756845039097533,-1,True,machine_learning
2026-04-01 23:18:00,203.0.113.13,172.16.0.25,25,TCP,836.0,1.172,47,attack,3405803789,2886729753,0,1,0,-0.4406307266421534,2.382213531046943,-1.0280376204335417,4.054063994040572,3.3195226615309874,-0.6939950002193662,23,18,0,10,10,5,3,0.9763999999999999,306,712.7024722932653,-0.1165854009501488,-1,True,machine_learning
2026-04-01 23:19:00,10.0.0.127,172.16.0.75,53,UDP,34.0,5.075,2,normal,167772287,2886729803,0,0,1,-0.42742671405938226,-0.2800591340132133,-0.11911306139592846,-0.10412095102442759,-0.3012482244873543,1.486733356994299,23,19,0,5,5,3,2,6.2336,3,6.6981875492513785,-0.0006285129198393413,-1,True,machine_learning
2026-04-01 23:24:00,203.0.113.29,172.16.0.70,5900,TCP,1216.0,0.264,56,attack,3405803805,2886729798,0,1,0,2.3298540563500056,3.643639482072952,-1.2394912457489793,4.885700983053572,3.3195226794222075,1.2686605212729325,23,24,0,11,11,7,2,0.38517454545454544,432,4588.679245283019,-0.1574399135000819,-1,True,machine_learning
2026-04-01 23:26:00,10.0.0.147,172.16.0.58,443,ICMP,37.0,1.939,1,normal,167772307,2886729786,1,0,0,-0.2435136816564985,-0.2701005080840606,-0.8494198554369111,-0.1965250609147609,-0.3012482021233292,0.7452857155416528,23,26,0,6,6,3,4,5.228833333333333,1,19.072164948453608,-0.026389955152859912,-1,True,machine_learning
